DateAndTime            ,Date            ,Time        ,Fault_name                ,Val                     
2022-11-17 23:45:00.000,      2022-11-17,23:45:00    ,Long_product_Fault        ,                     0.0
2022-11-17 23:45:00.000,      2022-11-17,23:45:00    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:45:00.000,      2022-11-17,23:45:00    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:45:00.000,      2022-11-17,23:45:00    ,Film_axis_fault           ,                     0.0
2022-11-17 23:45:00.000,      2022-11-17,23:45:00    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:45:00.000,      2022-11-17,23:45:00    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:45:00.000,      2022-11-17,23:45:00    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Bosch_Downstreem_Not_ready,                  2078.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,High_Product_Stop         ,                   126.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Backlog_Axis_Fault        ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Bosch_Stop_By_Push_Button ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,NULL                      ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Discharge_Axis_Fault      ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Heater_1_Fault            ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Infeed_Axis_Fault_T       ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Long_product_Fault        ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Film_axis_fault           ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Bosch_Downstreem_Not_ready,                  2036.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,High_Product_Stop         ,                   126.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Infeed_Axis_Fault_T       ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Long_product_Fault        ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Film_axis_fault           ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Backlog_Axis_Fault        ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Bosch_Stop_By_Push_Button ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,NULL                      ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Discharge_Axis_Fault      ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Heater_1_Fault            ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Bosch_Downstreem_Not_ready,                  1999.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,High_Product_Stop         ,                   126.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Infeed_Axis_Fault_T       ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Long_product_Fault        ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Film_axis_fault           ,                     0.0
