DateAndTime            ,Date            ,Time        ,Fault_name              ,Val                     
2022-11-13 18:18:31.000,      2022-11-13,18:18:31    ,Stamper_door_B_open     ,                    31.0
2022-11-13 18:18:31.000,      2022-11-13,18:18:31    ,Stamper_push_button_stop,                    13.0
2022-11-13 18:16:54.000,      2022-11-13,18:16:54    ,Stamper_push_button_stop,                     0.0
2022-11-13 18:16:54.000,      2022-11-13,18:16:54    ,Stamper_Front_door_open ,                     0.0
2022-11-13 18:16:54.000,      2022-11-13,18:16:54    ,Stamper_door_B_open     ,                     0.0
2022-11-13 18:16:27.000,      2022-11-13,18:16:27    ,Stamper_Front_door_open ,                    59.0
2022-11-13 18:16:27.000,      2022-11-13,18:16:27    ,Stamper_door_B_open     ,                    31.0
2022-11-13 18:16:27.000,      2022-11-13,18:16:27    ,Stamper_push_button_stop,                    13.0
2022-11-13 18:15:28.000,      2022-11-13,18:15:28    ,Stamper_push_button_stop,                     0.0
2022-11-13 18:15:28.000,      2022-11-13,18:15:28    ,Stamper_Front_door_open ,                     0.0
2022-11-13 18:15:28.000,      2022-11-13,18:15:28    ,Stamper_door_B_open     ,                     0.0
2022-11-13 17:02:10.000,      2022-11-13,17:02:10    ,Stamper_Front_door_open ,                    42.0
2022-11-13 17:02:10.000,      2022-11-13,17:02:10    ,Stamper_push_button_stop,                     7.0
2022-11-13 17:02:10.000,      2022-11-13,17:02:10    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:59:01.000,      2022-11-13,16:59:01    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:59:01.000,      2022-11-13,16:59:01    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:59:01.000,      2022-11-13,16:59:01    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:57:47.000,      2022-11-13,16:57:47    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:57:47.000,      2022-11-13,16:57:47    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:57:47.000,      2022-11-13,16:57:47    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:53:51.000,      2022-11-13,16:53:51    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:53:51.000,      2022-11-13,16:53:51    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:53:51.000,      2022-11-13,16:53:51    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:52:18.000,      2022-11-13,16:52:18    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:52:18.000,      2022-11-13,16:52:18    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:52:18.000,      2022-11-13,16:52:18    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:51:50.000,      2022-11-13,16:51:50    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:51:50.000,      2022-11-13,16:51:50    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:51:50.000,      2022-11-13,16:51:50    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:49:37.000,      2022-11-13,16:49:37    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:49:37.000,      2022-11-13,16:49:37    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:49:37.000,      2022-11-13,16:49:37    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:47:14.000,      2022-11-13,16:47:14    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:47:14.000,      2022-11-13,16:47:14    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:47:14.000,      2022-11-13,16:47:14    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:45:25.000,      2022-11-13,16:45:25    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:45:25.000,      2022-11-13,16:45:25    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:45:25.000,      2022-11-13,16:45:25    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:41:34.000,      2022-11-13,16:41:34    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:41:34.000,      2022-11-13,16:41:34    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:41:34.000,      2022-11-13,16:41:34    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:41:26.000,      2022-11-13,16:41:26    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:41:26.000,      2022-11-13,16:41:26    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:41:26.000,      2022-11-13,16:41:26    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:30:22.000,      2022-11-13,16:30:22    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:30:22.000,      2022-11-13,16:30:22    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:30:22.000,      2022-11-13,16:30:22    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:29:48.000,      2022-11-13,16:29:48    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:29:48.000,      2022-11-13,16:29:48    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:29:48.000,      2022-11-13,16:29:48    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:24:15.000,      2022-11-13,16:24:15    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:24:15.000,      2022-11-13,16:24:15    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:24:15.000,      2022-11-13,16:24:15    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:24:13.000,      2022-11-13,16:24:13    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:24:13.000,      2022-11-13,16:24:13    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:24:13.000,      2022-11-13,16:24:13    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:23:44.000,      2022-11-13,16:23:44    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:23:44.000,      2022-11-13,16:23:44    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:23:44.000,      2022-11-13,16:23:44    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:23:41.000,      2022-11-13,16:23:41    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:23:41.000,      2022-11-13,16:23:41    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:23:41.000,      2022-11-13,16:23:41    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:19:31.000,      2022-11-13,16:19:31    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:19:31.000,      2022-11-13,16:19:31    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:19:31.000,      2022-11-13,16:19:31    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:19:29.000,      2022-11-13,16:19:29    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:19:29.000,      2022-11-13,16:19:29    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:19:29.000,      2022-11-13,16:19:29    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:19:29.000,      2022-11-13,16:19:29    ,Stamper_door_A_open     ,                     0.0
2022-11-13 16:18:49.000,      2022-11-13,16:18:49    ,Stamper_push_button_stop,                     0.0
