DateAndTime            ,Date            ,Time        ,CPM_1_Running           ,CPM_1_Actual_Speed      ,FBC_Produced_01         ,CPM_1_Waiting_Upstream  ,CPM_1_Blocked_Downstream,CPM_1_Under_Fault       ,CPM_1_Manual_Stop_Count ,CPM_1_Manual_Stop_Time  ,CPM_01_Status           
2022-11-16 08:32:26.000,      2022-11-16,08:32:26    ,                     1.0,                   210.0,                   246.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:31:26.000,      2022-11-16,08:31:26    ,                     1.0,                   168.0,                   245.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:30:26.000,      2022-11-16,08:30:26    ,                     1.0,                   126.0,                   242.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:29:26.000,      2022-11-16,08:29:26    ,                     1.0,                    14.0,                   240.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:28:26.000,      2022-11-16,08:28:26    ,                     1.0,                    28.0,                   239.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:27:26.000,      2022-11-16,08:27:26    ,                     1.0,                   126.0,                   239.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:26:26.000,      2022-11-16,08:26:26    ,                     1.0,                   210.0,                   238.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:25:26.000,      2022-11-16,08:25:26    ,                     1.0,                   140.0,                   237.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:24:26.000,      2022-11-16,08:24:26    ,                     1.0,                   196.0,                   234.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:23:26.000,      2022-11-16,08:23:26    ,                     1.0,                   196.0,                   233.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:22:26.000,      2022-11-16,08:22:26    ,                     1.0,                   182.0,                   230.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:21:26.000,      2022-11-16,08:21:26    ,                     1.0,                    42.0,                   228.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:20:26.000,      2022-11-16,08:20:26    ,                     1.0,                   210.0,                   226.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:19:26.000,      2022-11-16,08:19:26    ,                     1.0,                   168.0,                   225.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:18:26.000,      2022-11-16,08:18:26    ,                     1.0,                    42.0,                   223.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:17:26.000,      2022-11-16,08:17:26    ,                     1.0,                   196.0,                   221.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:16:26.000,      2022-11-16,08:16:26    ,                     1.0,                    56.0,                   220.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:15:26.000,      2022-11-16,08:15:26    ,                     1.0,                   140.0,                   218.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:14:26.000,      2022-11-16,08:14:26    ,                     1.0,                   126.0,                   217.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:13:26.000,      2022-11-16,08:13:26    ,                     1.0,                    70.0,                   216.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:12:26.000,      2022-11-16,08:12:26    ,                     1.0,                    84.0,                   214.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:11:26.000,      2022-11-16,08:11:26    ,                     1.0,                     0.0,                   213.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:10:26.000,      2022-11-16,08:10:26    ,                     0.0,                   140.0,                   212.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:09:26.000,      2022-11-16,08:09:26    ,                     0.0,                   196.0,                   212.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:08:26.000,      2022-11-16,08:08:26    ,                     1.0,                   210.0,                   210.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:07:26.000,      2022-11-16,08:07:26    ,                     1.0,                   210.0,                   208.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:06:26.000,      2022-11-16,08:06:26    ,                     1.0,                   210.0,                   206.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:05:26.000,      2022-11-16,08:05:26    ,                     1.0,                   168.0,                   203.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:04:26.000,      2022-11-16,08:04:26    ,                     1.0,                    56.0,                   201.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:03:26.000,      2022-11-16,08:03:26    ,                     1.0,                   126.0,                   199.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:02:26.000,      2022-11-16,08:02:26    ,                     1.0,                   210.0,                   198.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:01:26.000,      2022-11-16,08:01:26    ,                     1.0,                   224.0,                   196.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 08:00:26.000,      2022-11-16,08:00:26    ,                     1.0,                   224.0,                   194.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:59:26.000,      2022-11-16,07:59:26    ,                     1.0,                   224.0,                   191.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:58:26.000,      2022-11-16,07:58:26    ,                     1.0,                   238.0,                   188.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:57:26.000,      2022-11-16,07:57:26    ,                     1.0,                   210.0,                   186.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:56:26.000,      2022-11-16,07:56:26    ,                     1.0,                   224.0,                   183.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:55:26.000,      2022-11-16,07:55:26    ,                     1.0,                   238.0,                   180.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:54:26.000,      2022-11-16,07:54:26    ,                     1.0,                   210.0,                   178.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:53:26.000,      2022-11-16,07:53:26    ,                     1.0,                   182.0,                   175.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:52:26.000,      2022-11-16,07:52:26    ,                     1.0,                    28.0,                   172.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:51:26.000,      2022-11-16,07:51:26    ,                     1.0,                   112.0,                   170.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:50:26.000,      2022-11-16,07:50:26    ,                     1.0,                   196.0,                   170.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:49:26.000,      2022-11-16,07:49:26    ,                     1.0,                   182.0,                   169.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:48:26.000,      2022-11-16,07:48:26    ,                     1.0,                   196.0,                   166.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:47:26.000,      2022-11-16,07:47:26    ,                     1.0,                   210.0,                   164.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:46:26.000,      2022-11-16,07:46:26    ,                     1.0,                   196.0,                   162.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:45:26.000,      2022-11-16,07:45:26    ,                     1.0,                   210.0,                   159.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:44:26.000,      2022-11-16,07:44:26    ,                     1.0,                   224.0,                   157.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:43:26.000,      2022-11-16,07:43:26    ,                     1.0,                   196.0,                   154.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:42:26.000,      2022-11-16,07:42:26    ,                     1.0,                   210.0,                   152.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:41:26.000,      2022-11-16,07:41:26    ,                     1.0,                   210.0,                   150.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:40:26.000,      2022-11-16,07:40:26    ,                     1.0,                   210.0,                   147.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:39:26.000,      2022-11-16,07:39:26    ,                     1.0,                   182.0,                   145.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:38:26.000,      2022-11-16,07:38:26    ,                     1.0,                   112.0,                   142.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:37:26.000,      2022-11-16,07:37:26    ,                     1.0,                   210.0,                   140.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:36:26.000,      2022-11-16,07:36:26    ,                     1.0,                   140.0,                   139.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:35:26.000,      2022-11-16,07:35:26    ,                     1.0,                     0.0,                   136.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:34:26.000,      2022-11-16,07:34:26    ,                     0.0,                   140.0,                   135.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:33:26.000,      2022-11-16,07:33:26    ,                     0.0,                   210.0,                   135.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:32:26.000,      2022-11-16,07:32:26    ,                     1.0,                   210.0,                   133.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:31:26.000,      2022-11-16,07:31:26    ,                     1.0,                   210.0,                   130.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:30:26.000,      2022-11-16,07:30:26    ,                     1.0,                   196.0,                   128.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:29:26.000,      2022-11-16,07:29:26    ,                     1.0,                   196.0,                   125.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:28:26.000,      2022-11-16,07:28:26    ,                     1.0,                    28.0,                   123.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:27:26.000,      2022-11-16,07:27:26    ,                     1.0,                    56.0,                   121.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:26:26.000,      2022-11-16,07:26:26    ,                     1.0,                   182.0,                   120.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:25:26.000,      2022-11-16,07:25:26    ,                     1.0,                   210.0,                   120.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:24:26.000,      2022-11-16,07:24:26    ,                     1.0,                   210.0,                   117.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:23:26.000,      2022-11-16,07:23:26    ,                     1.0,                   210.0,                   115.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:22:26.000,      2022-11-16,07:22:26    ,                     1.0,                   182.0,                   112.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:21:26.000,      2022-11-16,07:21:26    ,                     1.0,                    14.0,                   110.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:20:26.000,      2022-11-16,07:20:26    ,                     0.0,                   112.0,                   108.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:19:26.000,      2022-11-16,07:19:26    ,                     1.0,                    56.0,                   108.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:18:26.000,      2022-11-16,07:18:26    ,                     1.0,                    70.0,                   106.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:17:26.000,      2022-11-16,07:17:26    ,                     1.0,                    84.0,                   106.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:16:26.000,      2022-11-16,07:16:26    ,                     1.0,                   112.0,                   105.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:15:26.000,      2022-11-16,07:15:26    ,                     1.0,                   182.0,                   104.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:14:26.000,      2022-11-16,07:14:26    ,                     1.0,                   154.0,                   102.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:13:26.000,      2022-11-16,07:13:26    ,                     1.0,                   182.0,                   100.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:12:26.000,      2022-11-16,07:12:26    ,                     1.0,                   182.0,                    98.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:11:26.000,      2022-11-16,07:11:26    ,                     1.0,                   154.0,                    96.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:10:26.000,      2022-11-16,07:10:26    ,                     1.0,                   182.0,                    94.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:09:26.000,      2022-11-16,07:09:26    ,                     1.0,                   182.0,                    92.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:08:26.000,      2022-11-16,07:08:26    ,                     1.0,                   182.0,                    90.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:07:26.000,      2022-11-16,07:07:26    ,                     1.0,                   182.0,                    88.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:06:26.000,      2022-11-16,07:06:26    ,                     1.0,                    70.0,                    86.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:05:26.000,      2022-11-16,07:05:26    ,                     1.0,                   126.0,                    84.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:04:26.000,      2022-11-16,07:04:26    ,                     1.0,                   154.0,                    83.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:03:26.000,      2022-11-16,07:03:26    ,                     1.0,                   210.0,                    81.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:02:26.000,      2022-11-16,07:02:26    ,                     1.0,                   196.0,                    79.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:01:26.000,      2022-11-16,07:01:26    ,                     1.0,                    42.0,                    77.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 07:00:26.000,      2022-11-16,07:00:26    ,                     1.0,                     0.0,                    75.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:59:26.000,      2022-11-16,06:59:26    ,                     1.0,                    14.0,                    74.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:58:26.000,      2022-11-16,06:58:26    ,                     1.0,                    98.0,                    74.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:57:26.000,      2022-11-16,06:57:26    ,                     1.0,                   224.0,                    74.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:56:26.000,      2022-11-16,06:56:26    ,                     1.0,                   196.0,                    73.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:55:26.000,      2022-11-16,06:55:26    ,                     1.0,                   112.0,                    70.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:54:26.000,      2022-11-16,06:54:26    ,                     1.0,                     0.0,                    68.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:53:26.000,      2022-11-16,06:53:26    ,                     0.0,                    56.0,                    67.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:52:26.000,      2022-11-16,06:52:26    ,                     0.0,                   210.0,                    67.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:51:26.000,      2022-11-16,06:51:26    ,                     1.0,                   168.0,                    66.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:50:26.000,      2022-11-16,06:50:26    ,                     1.0,                   112.0,                    63.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:49:26.000,      2022-11-16,06:49:26    ,                     1.0,                     0.0,                    61.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:48:26.000,      2022-11-16,06:48:26    ,                     0.0,                    42.0,                    60.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:47:26.000,      2022-11-16,06:47:26    ,                     0.0,                   210.0,                    60.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:46:26.000,      2022-11-16,06:46:26    ,                     1.0,                   224.0,                    59.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:45:26.000,      2022-11-16,06:45:26    ,                     1.0,                   210.0,                    57.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:44:26.000,      2022-11-16,06:44:26    ,                     1.0,                    28.0,                    54.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:43:26.000,      2022-11-16,06:43:26    ,                     1.0,                     0.0,                    52.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:42:26.000,      2022-11-16,06:42:26    ,                     1.0,                    70.0,                    52.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:41:26.000,      2022-11-16,06:41:26    ,                     1.0,                   182.0,                    52.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:40:26.000,      2022-11-16,06:40:26    ,                     1.0,                   196.0,                    51.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:39:26.000,      2022-11-16,06:39:26    ,                     1.0,                   196.0,                    48.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:38:26.000,      2022-11-16,06:38:26    ,                     1.0,                    70.0,                    46.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:37:26.000,      2022-11-16,06:37:26    ,                     1.0,                     0.0,                    44.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:36:26.000,      2022-11-16,06:36:26    ,                     0.0,                   196.0,                    43.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:35:26.000,      2022-11-16,06:35:26    ,                     1.0,                   224.0,                    43.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:34:26.000,      2022-11-16,06:34:26    ,                     1.0,                   210.0,                    40.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:33:26.000,      2022-11-16,06:33:26    ,                     1.0,                   224.0,                    38.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:32:26.000,      2022-11-16,06:32:26    ,                     1.0,                   196.0,                    35.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:31:26.000,      2022-11-16,06:31:26    ,                     1.0,                   168.0,                    33.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:30:26.000,      2022-11-16,06:30:26    ,                     1.0,                   112.0,                    30.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:29:26.000,      2022-11-16,06:29:26    ,                     1.0,                    28.0,                    28.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:28:26.000,      2022-11-16,06:28:26    ,                     1.0,                    84.0,                    27.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:27:26.000,      2022-11-16,06:27:26    ,                     1.0,                    28.0,                    27.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:26:26.000,      2022-11-16,06:26:26    ,                     1.0,                    14.0,                    26.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:25:26.000,      2022-11-16,06:25:26    ,                     1.0,                    14.0,                    26.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:24:26.000,      2022-11-16,06:24:26    ,                     0.0,                    70.0,                    25.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:23:26.000,      2022-11-16,06:23:26    ,                     1.0,                     0.0,                    25.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:22:26.000,      2022-11-16,06:22:26    ,                     0.0,                    84.0,                    24.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:21:26.000,      2022-11-16,06:21:26    ,                     0.0,                   154.0,                    24.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:20:26.000,      2022-11-16,06:20:26    ,                     1.0,                   196.0,                    23.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:19:26.000,      2022-11-16,06:19:26    ,                     1.0,                   168.0,                    21.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:18:26.000,      2022-11-16,06:18:26    ,                     1.0,                    28.0,                    19.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:17:26.000,      2022-11-16,06:17:26    ,                     1.0,                   154.0,                    17.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:16:26.000,      2022-11-16,06:16:26    ,                     1.0,                   168.0,                    17.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:15:26.000,      2022-11-16,06:15:26    ,                     1.0,                   210.0,                    15.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:14:26.000,      2022-11-16,06:14:26    ,                     1.0,                    98.0,                    13.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:13:26.000,      2022-11-16,06:13:26    ,                     1.0,                   112.0,                    10.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:12:26.000,      2022-11-16,06:12:26    ,                     1.0,                    56.0,                     9.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:11:26.000,      2022-11-16,06:11:26    ,                     1.0,                    28.0,                     8.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:10:26.000,      2022-11-16,06:10:26    ,                     0.0,                    70.0,                     7.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:09:26.000,      2022-11-16,06:09:26    ,                     1.0,                   112.0,                     7.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:08:26.000,      2022-11-16,06:08:26    ,                     1.0,                   112.0,                     6.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:07:26.000,      2022-11-16,06:07:26    ,                     1.0,                   182.0,                     4.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:06:26.000,      2022-11-16,06:06:26    ,                     1.0,                    98.0,                     3.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:05:26.000,      2022-11-16,06:05:26    ,                     1.0,                     0.0,                     1.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:04:26.000,      2022-11-16,06:04:26    ,                     1.0,                     0.0,                     0.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:03:26.000,      2022-11-16,06:03:26    ,                     0.0,                     0.0,                   758.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:02:26.000,      2022-11-16,06:02:26    ,                     1.0,                     0.0,                   758.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:01:26.000,      2022-11-16,06:01:26    ,                     1.0,                     0.0,                   758.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 06:00:26.000,      2022-11-16,06:00:26    ,                     0.0,                   112.0,                   758.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 05:59:26.000,      2022-11-16,05:59:26    ,                     0.0,                   210.0,                   758.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 05:58:26.000,      2022-11-16,05:58:26    ,                     1.0,                   196.0,                   756.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 05:57:26.000,      2022-11-16,05:57:26    ,                     1.0,                   140.0,                   754.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 05:56:26.000,      2022-11-16,05:56:26    ,                     1.0,                    14.0,                   751.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 05:55:26.000,      2022-11-16,05:55:26    ,                     1.0,                   140.0,                   750.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 05:54:26.000,      2022-11-16,05:54:26    ,                     1.0,                   182.0,                   750.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 05:53:26.000,      2022-11-16,05:53:26    ,                     1.0,                   196.0,                   748.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 05:52:26.000,      2022-11-16,05:52:26    ,                     1.0,                    42.0,                   746.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
